university	career	inscription_date	first_name	last_name	gender	age	postal_code	location	email
universidad nacional de tres de febrero	licenciatura en artes	2021-01-22	michael	mcfarland	male	21	2637	colonia hansen	iwarren@gmail.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-24	april	marshall	female	21	3204	ayui parada	alicia75@hotmail.com
universidad nacional de tres de febrero	licenciatura en psicología	2021-01-06	barbara	young	female	21	3025	colonia clara	danielharris@yahoo.com
universidad nacional de tres de febrero	diseño industrial	2021-01-02	debra	jennings	female	21	5585	el cipres	tabithaingram@hotmail.com
universidad nacional de tres de febrero	licenciatura en musicoterapia	2021-01-03	trevor	gonzalez	male	33	5421	la tranca	andreabarrett@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-15	brittany	saunders	female	25	6746	cucha cucha	susan43@gmail.com
universidad nacional de tres de febrero	contador público	2021-01-13	jennifer	garrison	female	21	5400	desamparados	jmeadows@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-18	maureen	thomas	female	21	4129	cañada	ashleymcclure@gmail.com
universidad nacional de tres de febrero	medicina	2021-01-13	rebecca	mason	female	21	3361	acaragua	hannah89@hotmail.com
universidad nacional de tres de febrero	arquitectura	2021-01-30	devin	blanchard	male	21	1886	ranelagh	iguerra@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-13	james	fowler	male	21	6064	eduardo costa	lori73@hotmail.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-17	jonathan	thomas	male	21	7531	despeñaderos	wilsonangela@hotmail.com
universidad nacional de tres de febrero	ingeniería mecánica	2021-01-27	jeffrey	lynch	male	21	3261	centella	yrivera@hotmail.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-30	joseph	hill	male	21	5460	agua de la zorra	dominguezshawn@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-24	terri	wallace	female	21	1856	glew	kristin75@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-08	david	turner	male	29	5741	13 de enero	jared87@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la educación	2021-01-26	christina	santiago	female	21	6551	juan f ibarra	iantorres@hotmail.com
universidad nacional de tres de febrero	arquitectura	2021-01-21	marc	liu	male	21	7540	bathurst estacion	amandahendrix@hotmail.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-02	catherine	lynch	female	21	6354	colonia la gaviota	yvette64@hotmail.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-03	john	lee	male	21	5509	agrelo	jackietaylor@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-19	michael	sanders	male	40	4000	estacion de zootecnia b	dkennedy@yahoo.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-15	dennis	farrell	male	29	1986	altamirano	angeladaugherty@hotmail.com
universidad nacional de tres de febrero	ingeniería mecánica	2021-01-28	matthew	bauer	male	21	6036	diego de alvear	salinaschristopher@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-03	jorge	hayes	male	31	6627	achupallas	gonzalezmaria@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la educación	2021-01-14	brittany	miller	female	21	3700	barrio gral jose de san martin	clintonnunez@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la educación	2021-01-16	david	french	male	21	3378	22 de diciembre	jacobmorris@gmail.com
universidad nacional de tres de febrero	contador público	2021-01-20	michael	reynolds	male	21	1718	san antonio de padua	karenwelch@hotmail.com
universidad nacional de tres de febrero	ingeniería mecánica	2021-01-02	christina	rich	female	21	3483	arroyo balmaceda	shawshane@yahoo.com
universidad nacional de tres de febrero	licenciatura en relaciones del trabajo	2021-01-22	sandra	willia	female	35	2240	campo garcia	michaelweber@gmail.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-28	veronica	harris	female	36	3156	betbeder	sarahbarry@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-30	robert	tapia	male	21	5341	anillaco	crodgers@gmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-21	paul	clark	male	21	6063	porvenir	maryhines@yahoo.com
universidad nacional de tres de febrero	farmacia	2021-01-04	makayla	lopez	female	21	6339	cailomuta	stephaniewoodard@yahoo.com
universidad nacional de tres de febrero	licenciatura en musicoterapia	2021-01-07	kelly	chung	female	19	3021	campo andino	gmurray@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-14	james	dunn	male	21	2309	colonia reina margarita	tamarawalker@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-30	alexa	white	female	21	3025	colonia clara	oliverjody@hotmail.com
universidad nacional de tres de febrero	licenciatura en psicología	2021-01-24	ashley	thomas	female	45	5705	agua hedionda	ywilson@hotmail.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-16	yolanda	lamb	female	21	2808	atucha	leah90@yahoo.com
universidad nacional de tres de febrero	medicina	2021-01-25	samantha	cooley	female	21	1631	villa rosa	sgonzales@yahoo.com
universidad nacional de tres de febrero	farmacia	2021-01-15	kayla	aguirre	female	21	1983	gomez	brennankyle@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-05	joyce	gay	female	21	3127	alcete	parkslisa@yahoo.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-18	gregory	mills	male	47	3407	aguay	qwilliams@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-19	mary	mooney	female	28	3531	colonia aborigen	sheltonshaun@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-19	michael	kennedy	male	21	7165	faro querandi	ecampbell@yahoo.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-25	katie	turner	female	21	4161	alongo	grantdenise@gmail.com
universidad nacional de tres de febrero	licenciatura en relaciones del trabajo	2021-01-26	angela	washington	female	21	9101	alto de las plumas	sduncan@yahoo.com
universidad nacional de tres de febrero	medicina	2021-01-28	joyce	velasquez	female	34	1667	manuel alberti	weavertimothy@hotmail.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-25	matthew	vargas	male	20	7169	juancho	phillipskyle@yahoo.com
universidad nacional de tres de febrero	licenciatura en terapia ocupacional	2021-01-07	brittany	wright	female	21	1757	gregorio de laferrere	thorntonjared@hotmail.com
universidad nacional de tres de febrero	licenciatura en terapia ocupacional	2021-01-21	marissa	mcclure	female	33	2741	el retiro	caleb76@hotmail.com
universidad nacional de tres de febrero	licenciatura en psicología	2021-01-10	sean	klein	male	21	7521	deferrari	williamsaustin@yahoo.com
universidad nacional de tres de febrero	licenciatura en planificación y diseño del paisaje	2021-01-10	rita	cochran	female	32	2124	22 de mayo	stacey29@yahoo.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-03	steven	le	male	21	2246	barrancas	burkerobert@hotmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-28	robert	hooper	male	21	7507	el bombero	mramirez@hotmail.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-28	steven	elliott	male	21	1907	el pino	lisanguyen@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-10	kelly	crane	female	21	5741	13 de enero	morandenise@gmail.com
universidad nacional de tres de febrero	diseño industrial	2021-01-06	jacob	roberts	male	40	2173	campo pesoa	jsutton@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-06	rebecca	hood	female	21	3302	aguara cua	sarah34@hotmail.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-20	sandra	ross	female	21	6645	la limpia	elewis@yahoo.com
universidad nacional de tres de febrero	agronomía	2021-01-03	tricia	yang	female	21	6501	12 de octubre	vdavis@gmail.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-11	kimberly	chapman	female	21	3164	colonia rivas	pwatts@gmail.com
universidad nacional de tres de febrero	licenciatura en planificación y diseño del paisaje	2021-01-17	barbara	levy	female	21	2707	4 de noviembre	rfisher@gmail.com
universidad nacional de tres de febrero	licenciatura en planificación y diseño del paisaje	2021-01-27	nichole	whitaker	female	21	9111	bahia bustamante	marthajohnson@gmail.com
universidad nacional de tres de febrero	medicina	2021-01-30	rebecca	hernandez	female	21	3050	calchaqui	njones@yahoo.com
universidad nacional de tres de febrero	medicina	2021-01-10	darin	vincent	male	21	8403	alicura	sarah76@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-12	erika	mathews	female	21	6326	anguil	zwashington@hotmail.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-07	joshua	walsh	male	21	5523	buena nueva	wanda13@gmail.com
universidad nacional de tres de febrero	licenciatura en terapia ocupacional	2021-01-18	susan	brooks	female	21	1816	colonia santa rosa	suarezlaura@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-30	kyle	irwin	male	21	3150	algarrobitos 1ro	conniemoore@hotmail.com
universidad nacional de tres de febrero	bioquímica	2021-01-21	melissa	mann	female	21	8146	el rincon	katherine40@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-26	victor	whitaker	male	21	3232	cabred	kristinewton@hotmail.com
universidad nacional de tres de febrero	licenciatura en planificación y diseño del paisaje	2021-01-24	kristin	raymond	female	25	3730	cabral	melaniemayer@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-14	matthew	jackson	male	21	3423	arañita	nbowman@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la educación	2021-01-12	katherine	willia	female	21	3117	aldea san antonio	dgonzalez@yahoo.com
universidad nacional de tres de febrero	arquitectura	2021-01-28	tracey	landry	female	21	4723	alijilan	frankolson@gmail.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-29	brandi	murphy	female	46	8431	el hoyo	rprice@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-09	james	mayer	male	21	9401	el zurdo	orubio@hotmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-23	jake	jones	male	22	7316	fortin irene	dweber@gmail.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-25	daniel	rodriguez	male	21	3228	cabi monda	marilyn51@yahoo.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-14	catherine	mcbride	female	21	3156	betbeder	lthompson@yahoo.com
universidad nacional de tres de febrero	arquitectura	2021-01-05	james	stevens	male	21	4605	alisos  de abajo	ashley13@hotmail.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-19	jennifer	collier	female	21	4624	abra mayo	cherylmorales@gmail.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-24	andrew	rogers	male	21	4503	arrayanal	james45@gmail.com
universidad nacional de tres de febrero	diseño de imagen y sonido	2021-01-24	craig	booth	male	21	5572	alto grande	jenniferswanson@gmail.com
universidad nacional de tres de febrero	licenciatura en musicoterapia	2021-01-10	tina	george	female	21	6403	badano	desireegriffin@yahoo.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-04	tiffany	hansen	female	36	9301	el chalten	dawn25@gmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-16	melissa	cox	female	21	5645	el cenizo	amandaolson@gmail.com
universidad nacional de tres de febrero	arquitectura	2021-01-24	john	smith	male	21	8129	17 de agosto	sfisher@hotmail.com
universidad nacional de tres de febrero	diseño de imagen y sonido	2021-01-03	walter	clark	male	21	2400	villani	mark01@hotmail.com
universidad nacional de tres de febrero	arquitectura	2021-01-19	eric	king	male	21	4648	barrio la union	lmiller@hotmail.com
universidad nacional de tres de febrero	diseño industrial	2021-01-03	jessica	jones	female	21	5374	catinzaco	ogates@yahoo.com
universidad nacional de tres de febrero	licenciatura en planificación y diseño del paisaje	2021-01-17	david	lynch	male	21	8208	campo cicare	wruiz@hotmail.com
universidad nacional de tres de febrero	farmacia	2021-01-30	linda	garcia	female	21	5707	aguaditas	christian84@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-25	richard	wilson	male	21	3196	arroyo vega	petersenjacob@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-28	veronica	morales	female	40	7530	coronel pringles	carterjessica@hotmail.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-27	heather	thomas	female	28	2806	las palmas	towens@gmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-22	todd	evans	male	21	3021	campo andino	mduncan@yahoo.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-08	dawn	franklin	female	21	3201	camba paso	donna84@yahoo.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-26	edward	lee	male	21	6242	drabble	tcantu@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-14	kari	walters	female	21	2944	rio tala	kristennguyen@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-22	tyler	mack	male	20	6708	colonia nac de alienados	randy65@yahoo.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-23	joshua	anderson	male	21	8360	buena esperanza	watsonrobert@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-08	lindsay	reed	female	21	3127	alcete	romanamanda@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la educación	2021-01-16	amy	blevins	female	22	7267	alvarez de toledo	lindaklein@gmail.com
